Question	Question Category	Continent	Urban / Rural	Education	D_INTERVIEW
Q201	Political Interest and Political Participation	Africa	Urban	Lower Secondary	504070045
Q201	Political Interest and Political Participation	Africa	Urban	Lower Secondary	404070363
Q201	Political Interest and Political Participation	Africa	Rural	Upper to Post Secondary	818070849
Q201	Political Interest and Political Participation	Africa	Rural	Upper to Post Secondary	788070367
Q201	Political Interest and Political Participation	Africa	Rural	Upper to Post Secondary	566070205
Q201	Political Interest and Political Participation	Africa	Rural	Upper to Post Secondary	818070057
Q201	Political Interest and Political Participation	Africa	Rural	Upper to Post Secondary	788070312
Q201	Political Interest and Political Participation	Africa	Rural	Primary or No Education	788070589
Q201	Political Interest and Political Participation	Africa	Rural	Primary or No Education	818070283
Q201	Political Interest and Political Participation	Africa	Rural	Primary or No Education	231070545
Q201	Political Interest and Political Participation	Africa	Rural	Primary or No Education	404070574
Q201	Political Interest and Political Participation	Africa	Rural	Primary or No Education	818070860
Q201	Political Interest and Political Participation	Africa	Rural	Tertiary	434070101
Q201	Political Interest and Political Participation	Africa	Rural	Tertiary	716070439
Q201	Political Interest and Political Participation	Africa	Rural	Tertiary	231070257
Q201	Political Interest and Political Participation	Africa	Rural	Tertiary	434070100
Q201	Political Interest and Political Participation	Africa	Rural	Tertiary	434070056
Q201	Political Interest and Political Participation	Africa	Rural	Lower Secondary	716070998
Q201	Political Interest and Political Participation	Africa	Rural	Lower Secondary	404071215
Q201	Political Interest and Political Participation	Africa	Rural	Lower Secondary	566070181
Q201	Political Interest and Political Participation	Africa	Rural	Lower Secondary	566070673
Q201	Political Interest and Political Participation	Africa	Rural	Lower Secondary	716070562
Q201	Political Interest and Political Participation	North America	Urban	Upper to Post Secondary	840071798
Q201	Political Interest and Political Participation	North America	Urban	Upper to Post Secondary	124074807
Q201	Political Interest and Political Participation	North America	Urban	Upper to Post Secondary	124074816
Q201	Political Interest and Political Participation	North America	Urban	Upper to Post Secondary	124071470
Q201	Political Interest and Political Participation	North America	Urban	Upper to Post Secondary	840072995
Q201	Political Interest and Political Participation	North America	Urban	Primary or No Education	484070824
Q201	Political Interest and Political Participation	North America	Urban	Primary or No Education	320070603
Q201	Political Interest and Political Participation	North America	Urban	Primary or No Education	484070466
Q201	Political Interest and Political Participation	North America	Urban	Primary or No Education	630070788
Q201	Political Interest and Political Participation	North America	Urban	Primary or No Education	124075101
Q201	Political Interest and Political Participation	North America	Urban	Tertiary	840073207
Q201	Political Interest and Political Participation	North America	Urban	Tertiary	320070471
Q201	Political Interest and Political Participation	North America	Urban	Tertiary	320070937
Q201	Political Interest and Political Participation	North America	Urban	Tertiary	840073388
Q201	Political Interest and Political Participation	North America	Urban	Tertiary	320070995
Q201	Political Interest and Political Participation	North America	Urban	Lower Secondary	558070389
Q201	Political Interest and Political Participation	North America	Urban	Lower Secondary	558070611
Q201	Political Interest and Political Participation	North America	Urban	Lower Secondary	558070095
Q201	Political Interest and Political Participation	North America	Urban	Lower Secondary	630071078
Q201	Political Interest and Political Participation	North America	Urban	Lower Secondary	630070064
Q201	Political Interest and Political Participation	North America	Rural	Upper to Post Secondary	124071473
Q201	Political Interest and Political Participation	North America	Rural	Upper to Post Secondary	124075202
Q201	Political Interest and Political Participation	North America	Rural	Upper to Post Secondary	558070938
Q201	Political Interest and Political Participation	North America	Rural	Upper to Post Secondary	124075033
Q201	Political Interest and Political Participation	North America	Rural	Upper to Post Secondary	124073679
Q201	Political Interest and Political Participation	North America	Rural	Primary or No Education	484071735
Q201	Political Interest and Political Participation	North America	Rural	Primary or No Education	558070456
Q201	Political Interest and Political Participation	North America	Rural	Primary or No Education	320070442
Q201	Political Interest and Political Participation	North America	Rural	Primary or No Education	124075435
Q201	Political Interest and Political Participation	North America	Rural	Primary or No Education	558071124
Q201	Political Interest and Political Participation	North America	Rural	Tertiary	124075318
Q201	Political Interest and Political Participation	North America	Rural	Tertiary	840073030
Q201	Political Interest and Political Participation	North America	Rural	Tertiary	124070938
Q201	Political Interest and Political Participation	North America	Rural	Tertiary	124070803
Q201	Political Interest and Political Participation	North America	Rural	Tertiary	124073543
Q201	Political Interest and Political Participation	North America	Rural	Lower Secondary	484070120
Q201	Political Interest and Political Participation	North America	Rural	Lower Secondary	558070861
Q201	Political Interest and Political Participation	North America	Rural	Lower Secondary	558070265
Q201	Political Interest and Political Participation	North America	Rural	Lower Secondary	558071100
Q201	Political Interest and Political Participation	North America	Rural	Lower Secondary	484071258
Q201	Political Interest and Political Participation	Oceania	Urban	Upper to Post Secondary	36071770
Q201	Political Interest and Political Participation	Oceania	Urban	Upper to Post Secondary	36070424
Q201	Political Interest and Political Participation	Oceania	Urban	Upper to Post Secondary	36070365
Q201	Political Interest and Political Participation	Oceania	Urban	Upper to Post Secondary	554070191
Q201	Political Interest and Political Participation	Oceania	Urban	Upper to Post Secondary	36070439
Q201	Political Interest and Political Participation	Oceania	Urban	Primary or No Education	554070861
Q201	Political Interest and Political Participation	Oceania	Urban	Primary or No Education	554070083
Q201	Political Interest and Political Participation	Oceania	Urban	Primary or No Education	36070923
Q201	Political Interest and Political Participation	Oceania	Urban	Primary or No Education	36071455
Q201	Political Interest and Political Participation	Oceania	Urban	Primary or No Education	554070550
Q201	Political Interest and Political Participation	Oceania	Urban	Tertiary	36070148
Q201	Political Interest and Political Participation	Oceania	Urban	Tertiary	36070231
Q201	Political Interest and Political Participation	Oceania	Urban	Tertiary	36071516
Q201	Political Interest and Political Participation	Oceania	Urban	Tertiary	554070378
Q201	Political Interest and Political Participation	Oceania	Urban	Tertiary	554070742
Q201	Political Interest and Political Participation	Oceania	Urban	Lower Secondary	554070619
Q201	Political Interest and Political Participation	Oceania	Urban	Lower Secondary	554070633
Q201	Political Interest and Political Participation	Oceania	Urban	Lower Secondary	36070585
Q201	Political Interest and Political Participation	Oceania	Urban	Lower Secondary	36071720
Q201	Political Interest and Political Participation	Oceania	Urban	Lower Secondary	554070407
Q201	Political Interest and Political Participation	Oceania	Rural	Upper to Post Secondary	554070165
Q201	Political Interest and Political Participation	Oceania	Rural	Upper to Post Secondary	554070650
Q201	Political Interest and Political Participation	Oceania	Rural	Upper to Post Secondary	554070060
Q201	Political Interest and Political Participation	Oceania	Rural	Upper to Post Secondary	36070626
Q201	Political Interest and Political Participation	Oceania	Rural	Upper to Post Secondary	36070204
